-0.011029957	-0.035055928	-0.039021306	-0.008205772	0.010075881	0.033746336	-0.039250385	-0.029349625	0.022327205	-0.042035665	-0.0038229618	-0.008331966	-0.0314593	-0.00927418	-0.0010821032	0.030136568	-0.0005253657	0.009975439	0.014760368	0.036712363	-0.0411288	-0.019188412	0.018835217	-0.013441402	0.03728037	0.024945132	0.028408708	-0.0168344	-0.02656709	0.029086294	-0.017166868	-0.055430822	-0.048513472	0.02077302	-0.035649024	-0.022691121	-0.023758892	-0.02675502	0.0005767325	0.045241553	0.0152333435	0.011392659	0.043703668	-0.001476409	-0.022878805	-0.0093189655	-0.034806807	0.0070907823	0.029060092	-0.029871035	0.006678885	0.05488536	0.018394217	-0.020959841	-0.0072855307	-0.013587944	-0.004681927	-0.012954945	0.043370742	0.0032372607	0.049111165	0.054641567	-0.017649157	0.020356754	-0.037753757	-0.008443342	-0.0065245484	0.014503652	-0.003864312	0.00315342	0.0055227736	0.0214041	0.0052277283	-0.013034606	-0.0052654757	-0.044073112	-0.01577506	-0.00203704	-0.049408067	0.019147363	-0.028537193	0.030969372	0.051336687	-0.011444587	0.017263955	-0.052070044	0.0111598335	0.011309986	-8.42975e-06	0.03650137	-0.005144088	-0.03011457	0.006239064	0.006313978	0.039610017	0.035900626	-0.047514234	-0.013259518	-0.01386985	0.008804816
0.018730165	0.020120544	0.06303872	-0.052551925	-0.021825213	-0.024229173	-0.027569303	-0.02419368	-0.029448338	-0.027005835	-0.020828579	-0.02381005	0.03417808	0.021164086	0.042435	0.03984452	0.002174997	-0.046382792	-0.04702883	0.03276914	-0.013844319	-0.057667106	0.014389871	0.015870126	0.035641864	-0.019974945	-0.009198172	-0.0243127	-0.03804157	-0.010157153	-0.00019070698	0.061648056	-0.024827205	0.036451276	-0.012903693	0.039291523	-0.029450709	-0.0001935286	-0.023213163	-0.017084466	0.035073787	-0.020803	-0.024687897	-0.011334051	-0.014521769	0.02589899	0.031376783	-0.003663695	0.034732856	0.019323388	-0.021845067	0.00027794557	-0.0572837	0.008426755	-0.05706794	0.019444698	-0.034260277	-0.047914945	-0.024082372	0.023610648	-0.009551219	-0.047688972	0.008452803	-0.025459355	0.025690801	-0.018843599	0.03204218	0.021256596	-0.060514234	0.012995179	0.008515606	-0.0010066794	0.025216823	0.030478498	0.030847335	-0.030335326	0.026566464	0.034108087	-0.038449753	0.015613965	-0.0012140891	0.028633663	0.01610309	0.04326968	0.009521755	0.03094995	0.019059075	-0.020174528	-0.0005775823	0.03742969	0.022319619	0.03822444	0.033196636	-0.029884098	0.051635604	0.021379644	0.059573323	-0.056520123	-0.015888087	0.030803053
0.021593593	0.042254925	-0.056124073	-0.026958164	0.014754157	-0.042827945	0.0046402127	0.016981922	-0.058656786	0.04126073	0.06321971	0.01979828	0.01304865	0.06109414	0.035314996	-0.012758401	-0.053987626	0.054728113	-0.0583967	-0.026699334	0.0028644488	-0.07362432	0.05271624	-0.06257895	-0.009443569	0.012998161	-0.018002465	0.043720987	-0.06563981	-0.018667761	0.05005291	0.040342163	0.05086752	0.04657164	0.020268425	0.06108019	0.04014743	0.027145801	-0.043720394	0.044040635	-0.008738972	0.0035053645	0.02389391	0.00623739	0.018881408	-0.02293655	0.008621826	-0.014108808	0.019244423	-0.038977005	-0.0015506006	-0.03911558	0.016788715	-0.029165726	0.021531489	-0.030615656	-0.001056121	-0.032914255	0.036741048	-0.045044735	0.001336844	-0.07313697	0.0096843345	-0.028730989	-0.02428376	0.057670724	0.018615022	0.037357852	0.018436346	-0.017037919	-0.05406449	-0.035403945	-0.038740233	-0.029908603	-0.0061011477	-0.055518165	0.00048333564	-0.03274494	0.02186222	-0.03382204	0.026665708	-0.040807053	-0.061565828	-0.014417162	-0.007946444	0.04734784	0.023607232	0.040905166	-0.043989606	-0.027029896	-0.010693014	-0.0423213	-0.01022969	0.009137237	0.028230608	-0.017607529	0.023775047	-0.06148065	-0.043617453	-0.051048473
-0.04765918	0.049634527	0.020518966	0.035227988	0.009366965	-0.057957202	-0.00045045203	0.0401886	-0.04754231	0.050061397	-0.015512497	-0.041792586	-0.01719495	-0.069740765	-0.03215391	0.015333493	-0.0072079706	-0.05104912	0.0048279474	0.04327002	-0.040652364	-0.015083933	-0.011439138	0.041936085	0.041962977	0.00558765	0.031510536	-0.07075213	0.06297791	-0.0007539471	0.016806118	-0.014232759	-0.031794615	-0.0105404	-0.008828116	0.014608864	-0.020799493	0.022720646	0.011174835	-0.04757084	0.00468684	-0.024933178	0.04475801	0.041056346	0.032208934	0.033119872	0.02807682	0.021280507	-0.011615489	-0.005826432	0.017054347	-0.029292135	0.001317948	-0.006698952	0.03188582	0.018908884	-0.019139512	-0.0054652155	0.019245382	0.012959046	0.05592529	0.04467625	-0.030397106	0.0219203	-0.02045757	0.041316792	-0.027965918	-0.03581679	0.006661075	-0.024843944	0.018881299	-0.054920778	-0.021801516	0.04112535	0.028108718	0.014293855	0.02913201	-0.039227057	-0.009399728	-0.017046986	-0.00506271	-0.06930008	-0.025756959	-0.016391084	-0.02272545	0.037712105	0.026572699	0.027784172	-0.005286253	0.019338848	0.03532052	-0.016167823	0.0044044815	-0.0059396857	0.05351246	0.03465482	0.006001475	-0.034323398	-0.023630394	-0.021930736
-0.0010239258	0.04365894	-0.019480243	-0.044826474	-0.047648665	0.008195724	-0.053811107	0.025792105	0.027886836	0.027911529	0.014736628	0.018139085	0.0615611	0.04285942	0.054902863	0.014565638	-0.00819653	-0.030847117	0.022680655	-0.016319174	-0.013701907	-0.043765515	0.03111032	-0.013668718	-0.023849258	0.004831905	0.02719943	-0.02984467	-0.04502002	0.00027597486	-0.037474	0.044790424	0.012552144	-0.016180709	0.040602095	-0.016553149	0.008020832	0.05708045	0.07270909	-0.039563347	0.016186927	0.048944242	-0.00622467	0.019061906	-0.033692654	-0.008941857	0.01316042	-0.065398134	-0.07383129	0.015560133	-0.02596504	-0.047986113	-0.03498128	0.04263978	0.026363822	-0.03300875	0.023016741	-0.023137882	-0.05309059	-0.0059991614	-0.009102994	-0.021969678	-0.022964863	0.052095346	0.022812225	-0.0143835135	0.06054893	-0.032051615	0.010556629	-0.030436873	-0.031674374	0.051638525	-0.0034385666	0.0069997283	0.07250274	0.037391197	-0.002157008	0.022532236	0.008475179	-0.030654207	0.005556339	0.011418426	-0.028864723	0.03439912	-0.0066683055	-0.002169835	0.031223634	0.018527392	0.020196347	0.023855573	-0.030761482	0.0012840166	-0.027158987	0.0153594995	-0.02295381	-0.022728492	0.022363853	-0.041462023	0.007912978	-0.06290558
0.00497121	-0.024390299	-0.019222643	0.018473871	0.044008777	-0.052972205	0.04983153	-0.024414286	-0.050801612	-0.0057500578	0.0056706513	0.008036726	0.0046717445	-0.055591214	0.030263409	0.0033890707	-0.012281897	-0.031273138	0.0017141075	-0.0013650327	0.042256817	0.036616977	-0.028769035	0.017967893	-0.010805839	-0.01836322	0.026702454	-0.01154502	0.03798408	0.044609047	-0.019481216	0.052558262	-0.0092621315	-0.03955364	0.03940178	0.053700738	-0.02303119	-0.020741502	-0.018775024	-0.045551177	-0.033388436	-0.06675653	0.051258363	0.024120118	0.021860648	0.040305074	-0.02235861	0.04977222	-0.016780479	0.0041315462	-0.009657746	-0.020082794	-0.021682872	0.017941158	-0.059766818	-0.023906244	-0.0073274984	0.024284035	-0.0275272	0.039358895	-0.020309474	0.0052752723	0.015502308	0.07256495	-0.01827762	-0.009458614	-0.020698555	-0.010640977	-0.05547123	0.008294359	0.016726064	1.0495452e-05	0.044327468	0.0028073834	0.033078887	-0.033181313	0.016931428	-0.04855159	0.016073382	-0.012564106	0.028957086	-0.04690342	-0.00034005646	0.015253828	0.040256757	0.02202644	0.020833457	0.022906315	0.056926377	-0.033682615	-0.012008791	0.0519898	-0.043255683	0.06476482	-0.042807285	-0.0008698886	-0.045264356	-0.008071096	0.013849209	0.03951509
-0.019305376	-0.03797806	0.011122601	0.012382907	0.022889359	0.049899776	-0.0005143335	0.0053766896	-0.077671416	-0.00798585	-0.038448308	0.013581145	-0.042555116	0.015857369	-0.06621666	0.023718199	0.0065659755	-0.05873565	0.06630332	0.04168409	0.009120609	0.06930797	-0.022384943	0.0144261755	-0.018104965	-0.071714	0.010608755	-0.04508825	0.0063361097	-0.0016265215	-0.023010993	0.048904944	-0.024050424	0.019093903	0.026172232	0.02631581	-0.009533423	0.0045662383	0.011778291	-0.07631936	-0.009893445	-0.029111508	-0.027012315	0.050567623	0.0609773	0.034502894	0.034313142	0.0029424254	0.024840036	0.035286933	-0.046247814	0.023965057	-0.0005879497	-0.005621228	0.030206636	0.01912085	0.01802172	0.0036249994	-0.014861612	-0.00500424	-0.06631987	-0.023988439	-0.0040630302	0.017142802	0.011981228	-0.038976345	-0.03812434	-0.020517014	-0.0072681904	-0.03763797	-0.044114027	0.01024253	0.01191676	0.062446065	-0.030479336	0.032790862	-0.06316363	-0.0030532596	0.020422513	-0.042426217	0.04373098	-0.045681253	0.05946788	0.02355648	-0.047462348	-0.045352146	0.018213764	-0.035070214	-0.004388677	-0.0076714717	-0.016077546	0.04174911	-0.013881452	0.021574898	-0.06537102	0.009771451	0.018526899	0.024484571	-0.00827935	0.010510539
0.03492379	-0.012585959	0.07799938	-0.054850694	-0.025011504	-0.029110132	0.0069712037	-0.006420004	-0.0024353564	0.068599574	0.010144611	0.049175933	0.05129729	0.049482584	-0.03884733	0.019490354	0.013123011	0.02183309	0.041909438	-0.013378345	0.0024874727	-0.053930137	0.012513998	-0.022048	0.046003874	0.0539837	0.037839968	-0.033276968	-0.0008240235	0.031021623	-0.043843176	-0.0066019045	0.035664357	0.030751782	0.022418953	0.06316785	0.054056734	-0.00031124323	-0.009115072	0.04762615	0.038955186	0.0011965015	-0.08059553	0.007655178	-0.0338593	-0.008573787	0.04924002	0.01576402	0.02101213	0.020773055	0.040157117	-0.04950274	-0.03687545	-0.0006050802	0.069484316	0.03293531	-0.07682699	-0.0063807387	-0.056513358	-0.03139428	-0.027310576	-0.07397981	0.030158734	0.009825483	-0.035776246	-0.017471477	-0.026514502	0.031985644	-0.058816113	0.019715276	-0.017242769	-0.025890246	-0.054987576	-0.02611757	0.039882876	-0.009889263	0.05406852	0.04362805	-0.054993097	0.06013494	-0.07528971	0.012371584	-0.040487915	-0.045995373	-0.06914955	0.020837143	-0.071650386	-0.007455198	-0.03384177	-0.01755229	-0.029534528	0.02089659	-0.027857268	0.008126003	-0.02410099	0.0011137779	0.06461316	-0.018443666	0.03605883	-0.02342917
0.019535866	0.0014433122	0.02527657	0.0073172054	-0.02459693	0.04294387	-0.0024487257	0.0023459082	-0.016618518	0.058829624	0.006180466	0.00047014057	0.045280207	0.0027702574	-0.059712943	0.03316574	-0.009685394	0.03499752	-0.018094203	-0.043170463	0.02172199	0.042231407	-0.006227609	0.020202588	0.034008484	-0.028344665	0.031840812	-0.023985093	0.022211272	0.033974327	0.0018733332	0.043822713	0.043914594	0.00040106778	-0.008334611	-0.029265614	-0.012226886	0.020337394	0.023884581	-0.006391101	0.049495146	0.01661463	-0.04272311	0.01495386	-0.017315652	0.046211433	-0.040699363	0.015087684	0.049553514	-0.013623104	-0.03382124	0.010904306	-0.03465715	-0.020519359	0.032262653	0.02886569	0.042716984	0.038324505	-0.04172022	0.004929086	0.048461884	0.0010606166	-0.02505501	0.03269091	0.04631897	0.021595908	0.03987457	0.053994633	-0.0014801522	0.0026938552	-0.0343709	0.08396986	-0.0027616622	-0.02872807	0.020170785	-0.018490588	-0.02701238	0.084871516	0.020598033	-0.021793997	-0.04637662	-0.03909986	-0.059262794	0.047278408	-0.014231779	0.028293844	-0.0005289266	-0.005440486	0.0012997955	-0.056245618	-0.035129037	-0.020174073	0.014074114	-0.0013727399	0.048445925	0.006292171	-0.0409944	-0.02256466	0.022683628	0.011989707
0.022247838	-0.066416025	-0.016113786	0.056796562	0.055840068	0.024888285	0.05630091	0.042999107	-0.062159263	0.015021835	0.004965574	-0.07307574	-0.04943443	-0.025880847	0.04048409	0.0004379038	0.02222706	0.021440282	-0.022308702	-0.07035975	-0.05617098	-0.0223469	-0.052135915	0.028437119	-0.0082845	0.035320915	0.021866914	0.023369199	0.037469108	0.060857244	-0.026979024	-0.06029143	-0.06253082	0.021243485	-0.0071671014	0.0034431322	0.011660847	-0.018282335	-0.024161112	0.040260687	-0.015950898	0.06648546	0.025658946	0.0151357455	-0.0153569635	0.008931222	-0.04493742	0.003731671	0.011802539	-0.036946524	-0.023118975	-0.03561719	0.025439134	-0.027278427	0.04045949	0.063527115	-0.016295372	0.016895408	0.010651493	-0.030315395	-0.0043239226	0.039391868	0.05500149	-0.0037416287	0.097927466	0.0038831304	-0.059767526	-0.05782696	-0.04681916	-0.017982451	0.056232747	0.0005972607	0.030973682	-0.06669374	-0.06593126	-0.0043026605	-0.029992035	-0.0099164	0.050472032	0.024213236	0.013246455	-0.03159058	0.018933555	-0.017637627	0.03666706	-0.0069078044	-0.008203482	-0.025803007	0.04363412	-0.024056928	0.008136115	-0.03432933	0.0063668317	-0.0558738	-0.021363147	-0.017389076	-0.053215854	0.024473865	-0.010786107	0.08133273
